gene,a375_lfq_average,a375_log_lfq,fm55_lfq,fm55_log_lfq,citation,citation_source
SURF4,206827.0,4.5273935735113335,191426.66666666666,4.33314823723786,PMC9854651,pmcid
SVIL,29720.166666666668,4.85020497861574,58872.666666666664,4.89619632971173,PMC9854651,pmcid
SWAP70,93166.83333333333,4.881125867243747,88549.5,4.977974966180921,PMC9854651,pmcid
SYAP1,64165.833333333336,4.827461895431858,40456.166666666664,4.815253345128084,PMC9854651,pmcid
SYDE1,31033.833333333332,4.3928844623486185,15460.916666666666,4.1560350026382675,PMC9854651,pmcid
SYMPK,66494.33333333333,5.212955156261732,41029.333333333336,5.551081830252318,PMC9854651,pmcid
SYNCRIP,545535.0,5.743828443968718,546173.3333333334,5.664790788354021,PMC9854651,pmcid
SYNE1,78986.83333333333,4.8356578132522845,74009.16666666667,4.761407826500124,PMC9854651,pmcid
SYNJ2,34798.0,5.130355214606558,25968.316666666666,5.083145936262728,PMC9854651,pmcid
SYNPO,14027.0,4.328111059834388,30387.833333333332,4.38639193935011,PMC9854651,pmcid
SYNRG,54583.5,4.840338241877072,33847.833333333336,4.824596552751159,PMC9854651,pmcid
SYPL1,93371.47333333333,4.838772505489374,57870.70333333333,4.600894882570399,PMC9854651,pmcid
SYTL5,14574.966666666667,5.215496564454268,49855.833333333336,5.282814636870221,PMC9854651,pmcid
SZRD1,75584.5,4.678286146953918,79447.16666666667,4.544169367908764,PMC9854651,pmcid
TAB1,69488.66666666667,6.428388598466924,101082.5,6.433828482380871,PMC9854651,pmcid
TAB2,34020.833333333336,5.253656984733901,30787.166666666668,5.228490185741702,PMC9854651,pmcid
TAB3,2967.2333333333336,5.303217663573669,25274.333333333332,5.265395710903552,PMC9854651,pmcid
TACC2,53505.0,4.112668666583595,37281.166666666664,4.433110827510468,PMC9854651,pmcid
TACC3,10037.833333333334,4.932563387857092,2637.2999999999997,4.867465523610005,PMC9854651,pmcid
TACO1,120953.83333333333,4.588118509298309,143101.66666666666,4.372132272364018,PMC9854651,pmcid
TADA1,30551.5,4.782790226191219,,,PMC9854651,pmcid
TAF10,5270.433333333333,4.764757543158907,4404.166666666667,4.792173319908513,PMC9854651,pmcid
TAF15,105301.83333333333,5.267511988047732,105616.16666666667,4.509126323632442,PMC9854651,pmcid
TAF6L,54716.0,5.80138770097362,25867.333333333332,5.236041553820667,PMC9854651,pmcid
TAGLN2,3895900.0,5.637276198941236,3863616.6666666665,6.074285433638421,PMC9854651,pmcid
TAGLN3,31329.333333333332,4.627616732580272,24086.833333333332,5.9780709019742115,PMC9854651,pmcid
TALDO1,759976.6666666666,5.13573197765025,785640.0,4.939088904897542,PMC9854651,pmcid
TAMM41,70794.83333333333,5.905628604319618,64486.5,4.9005682960636365,PMC9854651,pmcid
TANC1,91560.83333333333,4.576057103433568,73520.83333333333,5.864588203011764,PMC9854651,pmcid
TANC2,58670.0,5.410557922545943,67976.0,4.457645517707765,PMC9854651,pmcid
TANGO6,121438.33333333333,4.65468981655068,97382.5,5.353839323804543,PMC9854651,pmcid
TAOK1,48317.833333333336,4.883317837619616,41939.0,4.628994816375285,PMC9854651,pmcid
TAOK3,12731.483333333332,4.948456164845389,9778.733333333334,4.917592149748358,PMC9854651,pmcid
TAPBP,19089.166666666668,4.519596133227964,21558.5,4.721022897035407,PMC9854651,pmcid
TARDBP,292570.0,5.469571672441998,240891.66666666666,4.371397308274792,PMC9854651,pmcid
TARS,824071.6666666666,4.671493737822598,742086.6666666666,5.480533912223829,PMC9854651,pmcid
TARS2,94323.66666666667,4.0627448924367515,88573.16666666667,4.719872436454581,PMC9854651,pmcid
TATDN1,142593.33333333334,4.791388853348385,132615.16666666666,4.058814968984657,PMC9854651,pmcid
TAX1BP3,191561.66666666666,4.083753377570011,111685.5,4.70938163042022,PMC9854651,pmcid
TBC1D10B,48736.0,3.9875076201708897,48823.666666666664,4.074883456227733,PMC9854651,pmcid
TBC1D13,219726.66666666666,4.947180391263548,149740.0,3.3232314681147743,PMC9854651,pmcid
TBC1D15,174203.33333333334,4.76214655855429,140591.66666666666,4.871091091802777,PMC9854651,pmcid
TBC1D22A,29309.716666666664,5.912078508319208,16525.916666666668,4.474595013522642,PMC9854651,pmcid
TBC1D23,66634.16666666667,4.906954251102175,52243.333333333336,5.946047586571975,PMC9854651,pmcid
TBC1D24,59169.5,5.514572100801914,30308.833333333332,4.997704488339911,PMC9854651,pmcid
TBC1D4,92992.16666666667,5.423890009210743,97632.83333333333,5.507394807326007,PMC9854651,pmcid
TBC1D5,106957.16666666667,5.1378191777888,86636.66666666667,5.360261981401622,PMC9854651,pmcid
TBC1D9B,94500.33333333333,5.365459904598516,70360.5,5.021303717145672,PMC9854651,pmcid
TBCA,342906.6666666667,5.475659084073202,548746.6666666666,4.595033021389579,PMC9854651,pmcid
TBCB,480853.3333333333,4.896017037681303,501541.6666666667,5.474568317652542,PMC9854651,pmcid
TBCC,77873.33333333333,5.8512012546119,59637.0,4.852795027496981,PMC9854651,pmcid
TBCD,160591.66666666666,4.4529154623451594,132241.66666666666,5.907987887271878,PMC9854651,pmcid
TBCE,244671.66666666666,5.8426279587968715,191021.66666666666,4.172746893868179,PMC9854651,pmcid
TBK1,103072.83333333333,5.013144214380334,82992.66666666667,4.919039719280844,PMC9854651,pmcid
TBL1X;TBL1Y,47941.833333333336,4.3175096743217685,19898.0,5.816423599103461,PMC9854651,pmcid
TBL1XR1,82623.83333333333,5.266654962773224,75402.83333333333,4.335130133777718,PMC9854651,pmcid
TBL2,41289.666666666664,4.7577666406702965,24545.666666666668,5.191707118651208,PMC9854651,pmcid
TBPL1,65835.0,5.315607232611472,65600.5,4.898635608255169,PMC9854651,pmcid
TBRG4,128508.33333333333,4.473051240559961,125961.66666666667,5.282002436990923,PMC9854651,pmcid
TCAF1,74137.0,4.9692613344152905,26964.183333333334,4.769913707841883,PMC9854651,pmcid
TCAF2,12814.116666666667,4.807303838900156,32071.5,4.947186113263484,PMC9854651,pmcid
TCEA1,431213.3333333333,4.491835423431121,369775.0,4.606984729784676,PMC9854651,pmcid
TCEAL6;TCEAL3;TCEAL5,7763.483333333334,4.822784636176416,35842.73333333333,4.189235239354183,PMC9854651,pmcid
TCEB1,526306.6666666666,5.72123887121091,544258.3333333334,5.7358050874016495,PMC9854651,pmcid
TCEB2,243133.33333333334,5.3858445042581,251093.33333333334,5.399835182107659,PMC9854651,pmcid
TCEB3,45286.5,5.736822618937654,44964.5,4.613094460374009,PMC9854651,pmcid
TCERG1,155023.33333333334,4.8975547028442525,151370.0,5.737330492089137,PMC9854651,pmcid
TCF12;TCF4,8416.133333333333,4.541554283776345,13526.800000000001,4.86928551413906,PMC9854651,pmcid
TCOF1,259003.33333333334,4.146964796989748,214681.66666666666,4.414443798452097,PMC9854651,pmcid
TCP1,1739666.6666666667,4.737061380032155,1516900.0,4.482699735785027,PMC9854651,pmcid
TCP11L1,57059.833333333336,4.970214211709162,50128.833333333336,4.529530873863304,PMC9854651,pmcid
TDP1,3373.9166666666665,4.1636075701892485,,,PMC9854651,pmcid
TDP2,14253.833333333334,4.878432744513928,8918.916666666666,4.762458760606668,PMC9854651,pmcid
TEAD1;TEAD3;TEAD4,131235.66666666666,4.841913978611893,113490.33333333333,4.6977159798244825,PMC9854651,pmcid
TECR,89077.66666666667,4.531744947361081,59852.666666666664,4.90007841352611,PMC9854651,pmcid
TELO2,98406.83333333333,3.4723516991293355,74775.66666666667,5.004675974470456,PMC9854651,pmcid
TERF2,77067.16666666667,4.8868693926742,35476.799999999996,4.549944439654124,PMC9854651,pmcid
TERF2IP,64232.666666666664,4.807755952445021,56771.0,4.754126544228177,PMC9854651,pmcid
TES,363726.6666666667,4.728394368394035,291683.3333333333,4.488369722756669,PMC9854651,pmcid
TEX264,47754.833333333336,4.0016399804460026,47200.0,4.402679708932749,PMC9854651,pmcid
TFAM,98271.16666666667,5.082619636808134,99574.33333333333,4.571489494587726,PMC9854651,pmcid
TFB1M,39266.5,4.485032537843075,42522.5,3.4211595347740804,PMC9854651,pmcid
TFB2M,129381.16666666667,3.721846324233162,123161.0,5.155644691900387,PMC9854651,pmcid
TFCP2,147058.0,5.02243593243543,136402.5,3.6438637455958203,PMC9854651,pmcid
TFDP1,35651.833333333336,4.738114340879018,27773.166666666668,5.023730400742654,PMC9854651,pmcid
TFG,204123.66666666666,6.5906078008745554,236710.0,4.412751659551037,PMC9854651,pmcid
TFIP11,38834.0,4.49595115349214,28096.166666666668,6.586994030836143,PMC9854651,pmcid
TFRC,410308.3333333333,5.88080025847359,279298.3333333333,4.381779707584161,PMC9854651,pmcid
TGM2,2092316.6666666667,4.850001563668577,897565.0,5.895223586969621,PMC9854651,pmcid
TGOLN2,47152.333333333336,4.961709736715713,33220.833333333336,4.809468806276221,PMC9854651,pmcid
TGS1,30024.0,4.768416088216331,46555.666666666664,4.866410420984382,PMC9854651,pmcid
THADA,129760.16666666667,5.084355798166825,100291.66666666667,4.832355605245009,PMC9854651,pmcid
THBS1,112770.0,4.684107451431067,50909.333333333336,4.988480919545141,PMC9854651,pmcid
THEM4,94417.5,4.104879005849433,120951.66666666667,4.62261807086801,PMC9854651,pmcid
THEM6,37381.71666666667,4.28078696977828,43487.76666666667,3.990282603052365,PMC9854651,pmcid
THG1L,39229.833333333336,5.4662297917058345,29455.333333333332,4.333618540170296,PMC9854651,pmcid
THNSL1,8141.666666666667,5.9159649824306575,3874.1666666666665,5.381821776406475,PMC9854651,pmcid
THOC3,99279.0,4.974620674849424,79138.66666666667,5.870454628536619,PMC9854651,pmcid
THOC5,39115.0,5.1540992214188845,39763.833333333336,4.947302171845855,PMC9854651,pmcid
THOP1,200198.33333333334,5.282308606930748,174231.66666666666,5.122593195433573,PMC9854651,pmcid
THRAP3,42689.166666666664,4.687849881655948,25780.666666666668,5.0479967928223815,PMC9854651,pmcid
THUMPD1,201480.0,5.341882767359256,174570.0,4.688630391904266,PMC9854651,pmcid
THUMPD3,96377.33333333333,5.241056460857768,69558.66666666667,5.17533782879202,PMC9854651,pmcid
THYN1,148633.33333333334,4.467011620188761,170975.0,5.147959579375562,PMC9854651,pmcid
TIA1,128948.0,4.823696970761214,125225.0,4.218165558459269,PMC9854651,pmcid
TIAL1,47894.43333333333,4.772097899374047,36006.833333333336,4.718030878873624,PMC9854651,pmcid
TIGAR,203728.33333333334,4.968446366653691,215260.0,4.481569219553135,PMC9854651,pmcid
TIMM13,177086.83333333334,5.029209889791231,297703.3333333333,4.98959589284657,PMC9854651,pmcid
TIMM44,267708.3333333333,4.975433340409496,222278.33333333334,4.937701734520753,PMC9854651,pmcid
TIMM50,113761.16666666667,5.535175928592347,88662.5,4.847328917005853,PMC9854651,pmcid
TIMP1,7193.05,5.682012630974312,46349.96666666667,5.739371895158752,PMC9854651,pmcid
TIMP3,53473.166666666664,4.891388764875801,43679.450000000004,5.700307018815511,PMC9854651,pmcid
TIPRL,260775.0,5.205723005359962,210611.66666666666,4.7755157884326085,PMC9854651,pmcid
TJAP1,39546.0,5.3885836803335545,38039.5,5.121368314093149,PMC9854651,pmcid
TJP1,105199.66666666667,4.6807146377770295,83320.16666666667,5.281082629970792,PMC9854651,pmcid
TJP2,107783.5,4.917105340203558,87064.66666666667,4.298809426529585,PMC9854651,pmcid
TK1,162641.66666666666,4.615841376809998,23587.0,4.877387665205492,PMC9854651,pmcid
TKT,2833950.0,4.818456839900654,2992133.3333333335,4.389974832146734,PMC9854651,pmcid
TLDC1,98756.0,5.1089312911174,62510.0,4.816907149534401,PMC9854651,pmcid
TLE1;TLE2,108260.16666666667,4.8700350080517,80532.33333333333,5.100238398386766,PMC9854651,pmcid
TLK2,41020.166666666664,4.107688673726304,40011.166666666664,4.430787271306998,PMC9854651,pmcid
TLN1,986290.0,5.634692180990294,1019326.6666666666,4.506119272572297,PMC9854651,pmcid
TM4SF1,45228.166666666664,3.890056624997021,7350.016666666666,5.567937545738608,PMC9854651,pmcid
TM9SF2,96576.83333333333,4.65596875721589,89678.0,4.554401121144112,PMC9854651,pmcid
TM9SF3,75543.16666666667,5.1903970709138285,81923.66666666667,4.652869768472302,PMC9854651,pmcid
TM9SF4,20933.333333333332,3.925112607212733,31220.833333333332,5.180039810927176,PMC9854651,pmcid
TMA16,74190.5,5.413305353420856,68385.83333333333,4.131195068828739,PMC9854651,pmcid
TMA7,630510.0,6.240466042135798,648320.0,5.331794958244059,PMC9854651,pmcid
TMCO1,64931.0,4.756330498787595,32484.0,6.180956951334075,PMC9854651,pmcid
TMCO6,14853.016666666668,3.528134351621876,7139.033333333333,4.7000875972364025,PMC9854651,pmcid
TMED1,31141.333333333332,4.153931676389037,31242.5,3.950312106140555,PMC9854651,pmcid
TMED10,333000.0,5.118051881773253,371411.6666666667,5.054958871583952,PMC9854651,pmcid
TMED2,132080.0,4.949768832440772,120773.5,4.777083504664212,PMC9854651,pmcid
TMED4,54424.5,4.993025256723212,88823.66666666667,4.873760293697524,PMC9854651,pmcid
TMED5,20268.033333333333,5.560775142576944,44236.666666666664,5.464911614421163,PMC9854651,pmcid
TMED7;TICAM2,119272.83333333333,4.679017333694977,102612.16666666667,4.6739419986340875,PMC9854651,pmcid
TMED9,120536.66666666667,4.992426111988606,166063.33333333334,4.998147407417556,PMC9854651,pmcid
TMEM106B,54046.666666666664,4.594022192372322,48875.666666666664,4.628618789818512,PMC9854651,pmcid
TMEM109,458774.3333333333,5.111871062978617,703650.0,5.090473206479283,PMC9854651,pmcid
TMEM14C,35468.333333333336,5.167488655237856,25824.833333333332,5.134822330190365,PMC9854651,pmcid
TMEM165,26517.916666666668,4.552081867598208,26359.5,4.443625400364345,PMC9854651,pmcid
TMEM179B,25436.5,5.309893360947662,41973.666666666664,5.374216605428374,PMC9854651,pmcid
TMEM181,8241.6,4.589212126277639,7260.983333333333,4.448647070471701,PMC9854651,pmcid
TMEM2,41668.666666666664,5.613110337546806,76105.66666666667,5.446068344128158,PMC9854651,pmcid
TMEM205,36186.166666666664,6.320627414506071,36820.0,5.953065909193697,PMC9854651,pmcid
TMEM214,96443.16666666667,4.673503188668635,89028.16666666667,4.521410522381752,PMC9854651,pmcid
TMEM263,138533.33333333334,4.477468551405026,214648.33333333334,4.667972550028077,PMC9854651,pmcid
TMEM33,128885.16666666667,5.113141394684337,140455.0,5.001264848563424,PMC9854651,pmcid
TMEM43,56312.666666666664,5.0521935804334746,42492.0,4.706797409912013,PMC9854651,pmcid
TMEM63A,2007414.6666666667,4.975052496936384,3392950.0,5.082611857147254,PMC9854651,pmcid
TMEM68,106822.33333333333,4.57265924144468,94814.66666666667,4.638367104854392,PMC9854651,pmcid
TMEM87A,36002.166666666664,4.593616463047522,34774.5,4.469163941823605,PMC9854651,pmcid
TMEM97,17528.166666666668,3.9107133176711484,4854.916666666667,3.5881783001354624,PMC9854651,pmcid
TMF1,38752.0,4.99685739402785,18954.016666666666,4.898388728970353,PMC9854651,pmcid
TMOD3,232450.0,4.5923433345820435,266001.6666666667,4.599488244821507,PMC9854651,pmcid
TMPO,225552.49166666667,5.122556273087151,138038.1666666667,4.775854758413399,PMC9854651,pmcid
TMSB10,774341.6666666666,5.301460457623073,854791.6666666666,5.241127091020339,PMC9854651,pmcid
TMSB4X,45248.5,4.630317677043331,56316.666666666664,4.411294143657845,PMC9854651,pmcid
TMX1,192036.66666666666,5.304231942185673,182625.0,5.241969611913073,PMC9854651,pmcid
TMX3,110517.5,4.983974905627357,100189.33333333333,4.842351248648976,PMC9854651,pmcid
TMX4,131855.0,5.172116217629945,124551.83333333333,5.232932612405068,PMC9854651,pmcid
TNC,99438.33333333333,5.11041461056314,386953.3333333333,5.097691040361552,PMC9854651,pmcid
TNFAIP2,41318.666666666664,4.6802850392370035,91287.66666666667,4.556384928471193,PMC9854651,pmcid
TNFAIP3,10160.733333333334,5.309051432312029,18018.183333333334,5.332963335939587,PMC9854651,pmcid
TNFAIP8,96156.0,5.24818627195658,79156.16666666667,5.473783697395024,PMC9854651,pmcid
TNIP1,94282.16666666667,5.427661890291726,76612.33333333333,5.346897131739174,PMC9854651,pmcid
TNKS1BP1,150486.66666666666,5.0559940372736785,163980.0,4.947739972856588,PMC9854651,pmcid
TNPO1,439135.0,3.8569130791592077,340660.0,4.666049426150679,PMC9854651,pmcid
TNPO2,105944.66666666667,4.728135903665277,95597.66666666667,4.640277161210672,PMC9854651,pmcid
TNPO3,148278.33333333334,5.416265954074959,92155.83333333333,5.323482424915081,PMC9854651,pmcid
TNRC6B,102199.0,4.597102562023816,71321.83333333333,4.580234799835616,PMC9854651,pmcid
TNS2,35978.0,5.0220143637240255,12035.6,4.9207501300028,PMC9854651,pmcid
TNS3,167211.66666666666,5.032552282117742,161435.0,4.939841941632148,PMC9854651,pmcid
TOE1,66567.0,5.211231816075308,67108.5,4.37267270704506,PMC9854651,pmcid
TOLLIP,42882.166666666664,6.452392183626455,17099.166666666668,6.475980942347745,PMC9854651,pmcid
TOM1,31257.816666666666,4.994563491009709,30644.333333333332,4.795949498902803,PMC9854651,pmcid
TOM1L2,36245.666666666664,5.034468691352474,22077.5,4.905970282466456,PMC9854651,pmcid
TOMM22,7564.3,4.612997420592723,,,PMC9854651,pmcid
TOMM34,533251.6666666666,5.994004629831678,487446.6666666667,4.602181214950817,PMC9854651,pmcid
TOMM70A,76464.0,4.6554089838837225,43880.5,6.008313385964866,PMC9854651,pmcid
TOP1,278310.0,4.98487296117609,371966.6666666667,3.866288323877822,PMC9854651,pmcid
TOR1A,156384.0,4.878195185906311,138737.83333333334,4.95268591405336,PMC9854651,pmcid
TOR1AIP1,63786.166666666664,4.320838389017534,15960.75,4.913409381833219,PMC9854651,pmcid
TOR1AIP2,37611.05,4.496717772146097,455282.5,5.371203455746459,PMC9854651,pmcid
TOR1B,181510.0,4.87034829797824,134447.33333333334,4.494444490886495,PMC9854651,pmcid
TOR3A,7352.733333333334,5.799691978950938,9843.933333333332,4.834966143498093,PMC9854651,pmcid
TOX4;TOX3,37281.833333333336,4.8124520914779865,38892.316666666666,5.8117894193441675,PMC9854651,pmcid
TP53BP2,33918.666666666664,4.171814668376085,22122.316666666666,4.511669501818131,PMC9854651,pmcid
TP53I3,228083.33333333334,4.49333720318755,165653.33333333334,3.8536394097564557,PMC9854651,pmcid
TP53RK,96129.16666666667,5.52244423350632,85680.16666666667,4.494745778494755,PMC9854651,pmcid
TPD52,398578.3333333333,5.120837060254737,324508.3333333333,5.5698555415399404,PMC9854651,pmcid
TPD52L1,50496.333333333336,4.735794447851149,51320.166666666664,5.081971652279292,PMC9854651,pmcid
TPD52L2,561952.1666666666,5.468879762204196,455282.5,5.371203455746459,PMC9854651,pmcid
TPI1,4455983.333333333,4.306811609871191,4786100.0,4.9485286970096025,PMC9854651,pmcid
TPM1,50464.95,4.518888071991067,54947.54166666667,4.730385741172055,PMC9854651,pmcid
TPM2,130146.83333333333,5.076541536067903,158580.0,4.645782394453662,PMC9854651,pmcid
TPM3,288284.5583333333,4.97745874777479,348865.8333333333,5.057893069007581,PMC9854651,pmcid
TPM4,131770.0,5.081119177273841,137526.66666666666,5.011198857880365,PMC9854651,pmcid
TPMT,22706.566666666666,4.732768913961595,18517.183333333334,5.22027375112152,PMC9854651,pmcid
TPP1,95235.0,5.661599112796123,114590.16666666667,4.689092694243923,PMC9854651,pmcid
TPP2,261755.0,4.549840781335135,268698.3333333333,5.8473566920028395,PMC9854651,pmcid
TPPP3,53512.333333333336,4.423539401493259,94200.83333333333,4.4120375273786,PMC9854651,pmcid
TPR,143935.0,4.405457353231953,89889.66666666667,4.420937168088117,PMC9854651,pmcid
TPRKB,18683.633333333335,3.916011532536504,39372.333333333336,4.622976909253057,PMC9854651,pmcid
TPT1,1628683.3333333333,4.619809603923234,1561016.6666666667,3.8609954398904183,PMC9854651,pmcid
TPX2,15613.816666666666,4.558542579137771,3568.5499999999997,4.881416994621313,PMC9854651,pmcid
TRA2B,69583.16666666667,4.984271461797505,82269.33333333333,4.566083784167996,PMC9854651,pmcid
TRADD,19485.0,5.141554284165477,17738.833333333332,4.949527430157586,PMC9854651,pmcid
TRAF1,2566.4166666666665,5.110202937481362,106035.5,5.331727520688989,PMC9854651,pmcid
TRAF2,61383.0,4.750606093691512,54382.166666666664,5.147537204084115,PMC9854651,pmcid
TRAFD1,18566.333333333332,6.302637092887971,16917.016666666666,4.6283071728057354,PMC9854651,pmcid
TRAP1,557008.3333333334,5.028662060084379,481158.3333333333,6.530577459738224,PMC9854651,pmcid
